time_seconds,voltage_mV
22.8200,-0.009421
22.8220,-0.022923
22.8240,-0.011164
22.8260,-0.014191
22.8280,0.008796
22.8300,-0.016286
22.8320,0.001128
22.8340,-0.045022
22.8360,-0.004593
22.8380,0.031208
22.8400,-0.031813
22.8420,-0.010719
22.8440,-0.034197
22.8460,-0.001084
22.8480,0.027688
22.8500,-0.019409
22.8520,-0.021336
22.8540,-0.012141
22.8560,-0.058837
22.8580,0.010893
22.8600,-0.008914
22.8620,-0.005071
22.8640,-0.011746
22.8660,0.014248
22.8680,0.009403
22.8700,0.016185
22.8720,0.034866
22.8740,0.003010
22.8760,0.026591
22.8780,-0.004146
22.8800,0.009869
22.8820,-0.023190
22.8840,-0.010003
22.8860,-0.003291
22.8880,0.021330
22.8900,-0.044326
22.8920,0.023146
22.8940,-0.004537
22.8960,0.018755
22.8980,-0.006409
22.9000,0.001190
22.9020,-0.007426
22.9040,-0.014772
22.9060,-0.002566
22.9080,-0.017065
22.9100,0.024427
22.9120,-0.021987
22.9140,0.007816
22.9160,0.028006
22.9180,0.031091
22.9200,0.011083
22.9220,0.012654
22.9240,-0.009589
22.9260,0.056964
22.9280,0.041867
22.9300,0.013806
22.9320,0.011909
22.9340,0.082597
22.9360,0.080168
22.9380,0.115274
22.9400,0.118663
22.9420,0.158007
22.9440,0.178570
22.9460,0.147691
22.9480,0.162591
22.9500,0.131372
22.9520,0.111698
22.9540,0.104631
22.9560,0.101638
22.9580,0.093068
22.9600,0.070635
22.9620,0.068301
22.9640,0.043982
22.9660,0.019745
22.9680,-0.000700
22.9700,-0.000756
22.9720,0.013293
22.9740,0.049643
22.9760,-0.029110
22.9780,-0.004975
22.9800,-0.013762
22.9820,-0.145058
22.9840,-0.183608
22.9860,1.226887
22.9880,-0.253080
22.9900,-0.174550
22.9920,-0.104819
22.9940,-0.000513
22.9960,-0.004234
22.9980,0.028292
23.0000,-0.014551
23.0020,-0.055568
23.0040,0.002996
23.0060,-0.008467
23.0080,-0.016181
23.0100,0.009540
23.0120,-0.030385
23.0140,-0.002333
23.0160,0.016824
23.0180,-0.002377
23.0200,0.007620
23.0220,-0.011520
23.0240,0.018877
23.0260,0.027539
23.0280,0.100270
23.0300,0.077954
23.0320,0.109671
23.0340,0.139274
23.0360,0.137559
23.0380,0.133817
23.0400,0.137350
23.0420,0.238079
23.0440,0.206653
23.0460,0.234015
23.0480,0.235267
23.0500,0.241784
23.0520,0.288028
23.0540,0.293863
23.0560,0.316791
23.0580,0.299527
23.0600,0.276479
23.0620,0.275837
23.0640,0.245394
23.0660,0.242523
23.0680,0.232562
23.0700,0.244513
23.0720,0.174216
23.0740,0.136331
23.0760,0.156151
23.0780,0.123495
23.0800,0.103861
23.0820,0.127320
23.0840,0.113884
23.0860,0.014865
23.0880,-0.015230
23.0900,-0.017184
23.0920,-0.040431
23.0940,-0.034538
23.0960,-0.029642
23.0980,-0.000792
23.1000,-0.014646
23.1020,0.005249
23.1040,0.011060
23.1060,-0.001670
23.1080,-0.008956
23.1100,-0.015597
23.1120,0.001336
23.1140,0.006091
23.1160,0.013424
23.1180,-0.000871
23.1200,-0.011375
23.1220,0.008896
23.1240,0.015393
23.1260,0.013262
23.1280,0.006058
23.1300,-0.032073
23.1320,-0.020817
23.1340,-0.000585
23.1360,0.008132
23.1380,-0.028488
23.1400,0.017429
23.1420,0.006323
23.1440,0.019482
23.1460,-0.016957
23.1480,-0.013743
23.1500,-0.016816
23.1520,-0.044861
23.1540,0.036892
23.1560,0.016532
23.1580,-0.016985
23.1600,0.008699
23.1620,-0.026546
23.1640,-0.013899
23.1660,-0.012255
23.1680,0.010868
23.1700,0.010645
23.1720,0.001718
23.1740,-0.005472
23.1760,-0.016751
23.1780,0.000111
23.1800,-0.029361
23.1820,-0.002818
23.1840,0.013874
23.1860,-0.016580
23.1880,0.022738
23.1900,0.017173
23.1920,-0.006938
23.1940,0.007246
23.1960,-0.019332
23.1980,0.011593
23.2000,-0.015283
23.2020,-0.020129
23.2040,0.004776
23.2060,0.010850
23.2080,-0.000736
23.2100,-0.031988
23.2120,-0.001711
23.2140,-0.048869
23.2160,-0.003031
23.2180,-0.018297
23.2200,-0.019466
23.2220,-0.021968
23.2240,0.025277
23.2260,-0.037234
23.2280,0.021887
23.2300,0.015739
23.2320,-0.029454
23.2340,-0.009848
23.2360,0.004878
23.2380,-0.005018
23.2400,0.001116
23.2420,0.030018
23.2440,-0.017429
23.2460,0.002033
23.2480,-0.002327
23.2500,0.025663
23.2520,-0.011032
23.2540,0.006932
23.2560,0.005932
23.2580,-0.002548
23.2600,0.015617
23.2620,-0.006311
23.2640,0.034377
23.2660,-0.016384
23.2680,-0.009718
23.2700,0.022002
23.2720,-0.016165
23.2740,0.021162
23.2760,-0.010625
23.2780,-0.030293
23.2800,-0.010049
23.2820,0.040521
23.2840,0.014902
23.2860,0.021134
23.2880,-0.036567
23.2900,-0.005826
23.2920,0.030666
23.2940,-0.018323
23.2960,-0.046821
23.2980,0.008697
23.3000,0.003229
23.3020,0.001243
23.3040,-0.011285
23.3060,0.005493
23.3080,-0.038260
23.3100,-0.002093
23.3120,-0.029948
23.3140,0.026801
23.3160,0.020008
23.3180,-0.011766
23.3200,0.028641
23.3220,-0.013082
23.3240,-0.007193
23.3260,-0.018508
23.3280,-0.012702
23.3300,-0.011200
23.3320,-0.011801
23.3340,-0.007837
23.3360,0.001746
23.3380,0.006663
23.3400,0.010762
23.3420,-0.011875
23.3440,-0.025744
23.3460,-0.006414
23.3480,-0.016482
23.3500,0.011656
23.3520,0.033118
23.3540,0.003116
23.3560,-0.005848
23.3580,0.036252
23.3600,-0.008506
23.3620,-0.014299
23.3640,0.022504
23.3660,-0.005970
23.3680,0.003128
23.3700,0.032118
23.3720,-0.004513
23.3740,-0.013972
23.3760,0.016295
23.3780,-0.012420
23.3800,-0.002387
23.3820,-0.009100
23.3840,-0.022860
23.3860,0.026359
23.3880,-0.000186
23.3900,-0.002691
23.3920,-0.043902
23.3940,-0.000497
23.3960,0.006766
23.3980,0.010624
23.4000,-0.000041
23.4020,0.007571
23.4040,-0.015341
23.4060,0.039090
23.4080,0.040155
23.4100,0.006717
23.4120,0.024424
23.4140,0.002666
23.4160,0.018985
23.4180,-0.010626
23.4200,0.019110
23.4220,0.018136
23.4240,-0.000664
23.4260,0.002242
23.4280,-0.041250
23.4300,-0.023759
23.4320,-0.014076
23.4340,-0.022981
23.4360,0.019094
23.4380,-0.020832
23.4400,-0.031433
23.4420,0.009608
23.4440,-0.006647
23.4460,0.014564
23.4480,-0.008802
23.4500,-0.015049
23.4520,0.023161
23.4540,0.004239
23.4560,-0.030653
23.4580,0.042387
23.4600,-0.010901
23.4620,-0.009552
23.4640,-0.016331
23.4660,0.007821
23.4680,0.009665
23.4700,0.012942
23.4720,-0.000289
23.4740,-0.002906
23.4760,-0.013608
23.4780,-0.045123
23.4800,0.002870
23.4820,-0.009767
23.4840,-0.016182
23.4860,-0.032520
23.4880,-0.015991
23.4900,0.000269
23.4920,0.021971
23.4940,-0.032524
23.4960,0.019387
23.4980,-0.017414
23.5000,-0.008357
23.5020,-0.011360
23.5040,0.020196
23.5060,-0.014867
23.5080,-0.019021
23.5100,0.032631
23.5120,-0.031304
23.5140,0.000375
23.5160,0.015309
23.5180,-0.011875
23.5200,0.012531
23.5220,0.000693
23.5240,-0.001701
23.5260,0.006919
23.5280,0.013521
23.5300,-0.029009
23.5320,-0.030610
23.5340,0.028781
23.5360,-0.035040
23.5380,-0.027941
23.5400,0.014083
23.5420,0.022552
23.5440,0.042565
23.5460,0.078397
23.5480,0.071034
23.5500,0.071485
23.5520,0.113759
23.5540,0.113250
23.5560,0.119437
23.5580,0.144910
23.5600,0.159008
23.5620,0.154167
23.5640,0.162288
23.5660,0.094081
23.5680,0.074020
23.5700,0.064977
23.5720,0.101720
23.5740,0.054544
23.5760,0.067025
23.5780,0.034478
23.5800,-0.016663
23.5820,-0.010405
23.5840,0.001258
23.5860,-0.030137
23.5880,-0.003360
23.5900,-0.015636
23.5920,-0.041401
23.5940,-0.056219
23.5960,-0.102385
23.5980,-0.163760
23.6000,1.192506
23.6020,-0.287059
23.6040,-0.228073
23.6060,-0.087627
23.6080,-0.029727
23.6100,-0.020946
23.6120,-0.012357
23.6140,-0.043993
23.6160,-0.025731
23.6180,-0.007497
23.6200,0.018888
23.6220,-0.007159
23.6240,0.018671
23.6260,0.019151
23.6280,0.010601
23.6300,0.005892
23.6320,0.000461
23.6340,0.030498
23.6360,-0.025109
23.6380,-0.012176
23.6400,0.042923
23.6420,0.071288
23.6440,0.071272
23.6460,0.064369
23.6480,0.136801
23.6500,0.146122
23.6520,0.156786
23.6540,0.150383
23.6560,0.180207
23.6580,0.211545
23.6600,0.262116
23.6620,0.282329
23.6640,0.298221
23.6660,0.309985
23.6680,0.305529
23.6700,0.248178
23.6720,0.245875
23.6740,0.290396
23.6760,0.269130
23.6780,0.256194
23.6800,0.265503
23.6820,0.250032
23.6840,0.210550
23.6860,0.159395
23.6880,0.157250
23.6900,0.142519
23.6920,0.082487
23.6940,0.092831
23.6960,0.109687
23.6980,0.076699
23.7000,-0.007888
23.7020,-0.001080
23.7040,-0.029343
23.7060,-0.002523
23.7080,0.013255
23.7100,0.025314
23.7120,0.001582
23.7140,0.039448
23.7160,0.016867
23.7180,-0.005761
23.7200,-0.026344
23.7220,-0.018074
23.7240,0.000046
23.7260,0.014112
23.7280,0.016567
23.7300,-0.001891
23.7320,-0.009909
23.7340,0.007308
23.7360,0.014533
23.7380,0.030794
23.7400,-0.041700
23.7420,0.016971
23.7440,-0.017774
23.7460,0.013612
23.7480,-0.009019
23.7500,-0.017225
23.7520,-0.005363
23.7540,-0.011641
23.7560,0.037345
23.7580,-0.013454
23.7600,0.028806
23.7620,-0.045036
23.7640,-0.000200
23.7660,-0.003113
23.7680,-0.010768
23.7700,-0.029263
23.7720,0.024814
23.7740,-0.021904
23.7760,-0.003762
23.7780,0.021270
23.7800,0.001866
23.7820,-0.011197
23.7840,0.018881
23.7860,0.001530
23.7880,-0.038126
23.7900,0.019977
23.7920,0.024620
23.7940,-0.003815
23.7960,0.009150
23.7980,0.028885
23.8000,0.008837
23.8020,-0.008300
23.8040,-0.019118
23.8060,0.018309
23.8080,-0.043418
23.8100,0.023093
23.8120,-0.004916
23.8140,-0.011734
23.8160,-0.001252
23.8180,0.008414
23.8200,-0.015786
23.8220,-0.019411
23.8240,0.028956
23.8260,-0.043767
23.8280,-0.032915
23.8300,-0.036791
23.8320,-0.017367
23.8340,-0.000918
23.8360,0.007948
23.8380,-0.019442
23.8400,-0.003450
23.8420,0.017410
23.8440,-0.014904
23.8460,-0.015527
23.8480,-0.010354
23.8500,-0.006562
23.8520,0.021651
23.8540,-0.013523
23.8560,-0.019087
23.8580,0.028133
23.8600,0.026396
23.8620,-0.009529
23.8640,-0.012320
23.8660,-0.002944
23.8680,-0.033646
23.8700,-0.002484
23.8720,-0.011982
23.8740,0.008407
23.8760,0.015333
23.8780,0.012801
23.8800,-0.060725
23.8820,0.027329
23.8840,0.014268
23.8860,-0.023041
23.8880,-0.023947
23.8900,0.014811
23.8920,0.004950
23.8940,0.009116
23.8960,-0.014565
23.8980,0.006971
23.9000,0.005562
23.9020,-0.007158
23.9040,-0.013193
23.9060,0.025610
23.9080,0.008031
23.9100,-0.019011
23.9120,0.023029
23.9140,-0.020666
23.9160,-0.042259
23.9180,-0.025419
23.9200,-0.007778
23.9220,-0.028485
23.9240,0.015107
23.9260,0.004686
23.9280,-0.004829
23.9300,0.005073
23.9320,-0.014504
23.9340,0.024716
23.9360,0.010812
23.9380,-0.015995
23.9400,0.017766
23.9420,-0.024908
23.9440,-0.001734
23.9460,0.006231
23.9480,-0.038508
23.9500,-0.003507
23.9520,0.041583
23.9540,0.003216
23.9560,0.004308
23.9580,-0.018649
23.9600,-0.023843
23.9620,-0.009269
23.9640,0.004112
23.9660,-0.026926
23.9680,0.032779
23.9700,0.039740
23.9720,-0.026454
23.9740,0.005896
23.9760,0.001907
23.9780,-0.011996
23.9800,-0.005333
23.9820,0.002011
23.9840,0.030114
23.9860,-0.014529
23.9880,-0.001663
23.9900,0.013920
23.9920,-0.011497
23.9940,0.032710
23.9960,-0.027989
23.9980,-0.023720
24.0000,0.031192
24.0020,-0.005473
24.0040,-0.017328
24.0060,0.005910
24.0080,-0.009642
24.0100,0.025234
24.0120,-0.034052
24.0140,0.004520
24.0160,-0.015196
24.0180,-0.030433
24.0200,0.020215
24.0220,-0.011669
24.0240,0.037897
24.0260,0.025812
24.0280,-0.009257
24.0300,0.003018
24.0320,0.022973
24.0340,0.012105
24.0360,-0.007953
24.0380,-0.026530
24.0400,-0.015874
24.0420,0.019439
24.0440,-0.026111
24.0460,-0.013467
24.0480,-0.018790
24.0500,0.020926
24.0520,-0.007990
24.0540,0.039221
24.0560,-0.017957
24.0580,0.008114
24.0600,-0.006744
24.0620,-0.003439
24.0640,-0.023512
24.0660,-0.031172
24.0680,-0.006847
24.0700,-0.024044
24.0720,0.003443
24.0740,0.038882
24.0760,-0.004947
24.0780,-0.032253
24.0800,-0.024193
24.0820,-0.044135
24.0840,0.028764
24.0860,0.003367
24.0880,0.029976
24.0900,0.023560
24.0920,0.019082
24.0940,0.032299
24.0960,-0.011067
24.0980,-0.026583
24.1000,-0.000692
24.1020,0.002612
24.1040,0.020825
24.1060,-0.003379
24.1080,0.003204
24.1100,0.001313
24.1120,0.031620
24.1140,-0.017431
24.1160,-0.018348
24.1180,0.012116
24.1200,-0.018297
24.1220,0.028459
24.1240,-0.036729
24.1260,-0.006927
24.1280,-0.015625
24.1300,-0.005987
24.1320,-0.026663
24.1340,0.002919
24.1360,0.038207
24.1380,0.019388
24.1400,-0.029571
24.1420,-0.018913
24.1440,-0.033628
24.1460,-0.009031
24.1480,0.001595
24.1500,-0.020404
24.1520,0.017638
24.1540,-0.002133
24.1560,0.005589
24.1580,0.010951
24.1600,0.010078
24.1620,-0.016394
24.1640,0.013620
24.1660,-0.023439
24.1680,-0.001091
24.1700,-0.000423
24.1720,-0.014671
24.1740,0.066819
24.1760,0.033897
24.1780,0.015747
24.1800,0.067941
24.1820,0.091380
24.1840,0.150028
24.1860,0.121287
24.1880,0.169766
24.1900,0.107995
24.1920,0.214609
24.1940,0.129693
24.1960,0.135276
24.1980,0.125403
24.2000,0.138896
24.2020,0.093371
24.2040,0.111219
24.2060,0.072951
24.2080,0.057410
24.2100,0.038934
24.2120,0.022102
24.2140,0.010438
24.2160,-0.016714
24.2180,-0.013046
24.2200,0.019396
24.2220,0.011135
24.2240,0.014595
24.2260,-0.004574
24.2280,-0.041916
24.2300,-0.135473
24.2320,-0.181753
24.2340,1.194272
24.2360,-0.274319
24.2380,-0.158960
24.2400,-0.080912
24.2420,-0.071838
24.2440,0.003670
24.2460,0.008196
24.2480,-0.010862
24.2500,-0.045969
24.2520,-0.010561
24.2540,0.032600
24.2560,0.027057
24.2580,0.024499
24.2600,-0.000820
24.2620,-0.031669
24.2640,-0.007231
24.2660,0.011228
24.2680,-0.001383
24.2700,-0.011116
24.2720,-0.008139
24.2740,0.070715
24.2760,0.053184
24.2780,0.065558
24.2800,0.086659
24.2820,0.098246
24.2840,0.120979
24.2860,0.147911
24.2880,0.223412
24.2900,0.242454
24.2920,0.254107
24.2940,0.234200
24.2960,0.249923
24.2980,0.278977
24.3000,0.315780
24.3020,0.324189
24.3040,0.326713
24.3060,0.314461
24.3080,0.304096
24.3100,0.301028
24.3120,0.253249
24.3140,0.250784
24.3160,0.214305
24.3180,0.178232
24.3200,0.152722
24.3220,0.163239
24.3240,0.129901
24.3260,0.132255
24.3280,0.145630
24.3300,0.096759
24.3320,0.072687
24.3340,0.006592
24.3360,0.002984
24.3380,-0.003647
24.3400,0.046162
24.3420,-0.009025
24.3440,0.005754
24.3460,0.003051
24.3480,-0.014493
24.3500,-0.004452
24.3520,-0.017066
24.3540,0.006065
24.3560,0.002505
24.3580,0.010497
24.3600,0.020038
24.3620,0.017860
24.3640,0.039001
24.3660,0.035006
24.3680,-0.043159
24.3700,0.004924
24.3720,-0.012288
24.3740,-0.004332
24.3760,0.021097
24.3780,-0.026972
24.3800,-0.018533
24.3820,-0.008804
24.3840,-0.031586
24.3860,0.034070
24.3880,0.002875
24.3900,-0.008659
24.3920,0.000572
24.3940,-0.018432
24.3960,-0.001656
24.3980,-0.021670
24.4000,-0.004023
24.4020,0.053848
24.4040,-0.023827
24.4060,-0.039852
24.4080,0.005632
24.4100,-0.044615
24.4120,-0.021164
24.4140,0.051519
24.4160,-0.024493
24.4180,-0.000325
24.4200,-0.027216
24.4220,0.004013
24.4240,-0.011910
24.4260,-0.013474
24.4280,-0.015618
24.4300,0.015339
24.4320,0.026460
24.4340,-0.008532
24.4360,0.005552
24.4380,0.003297
24.4400,0.014860
24.4420,0.050023
24.4440,0.003629
24.4460,-0.025271
24.4480,-0.019547
24.4500,-0.004419
24.4520,0.009512
24.4540,-0.016322
24.4560,-0.006740
24.4580,-0.032445
24.4600,-0.012668
24.4620,0.010077
24.4640,0.022561
24.4660,-0.017601
24.4680,0.007892
24.4700,-0.020542
24.4720,0.004702
24.4740,-0.002719
24.4760,0.035139
24.4780,-0.021450
24.4800,0.040356
24.4820,-0.017040
24.4840,-0.005294
24.4860,0.019450
24.4880,-0.057170
24.4900,-0.023142
24.4920,0.002847
24.4940,-0.029004
24.4960,0.028584
24.4980,0.020805
24.5000,0.018961
24.5020,0.003985
24.5040,-0.012979
24.5060,0.029925
24.5080,-0.007028
24.5100,0.032660
24.5120,-0.011984
24.5140,-0.011124
24.5160,0.006282
24.5180,0.021987
24.5200,-0.027497
24.5220,0.001521
24.5240,-0.036427
24.5260,-0.001938
24.5280,0.018940
24.5300,0.003369
24.5320,0.025362
24.5340,0.023759
24.5360,-0.006597
24.5380,-0.000781
24.5400,-0.006979
24.5420,-0.011016
24.5440,0.021207
24.5460,0.015168
24.5480,0.008495
24.5500,0.001926
24.5520,-0.004436
24.5540,-0.012645
24.5560,-0.003956
24.5580,0.033968
24.5600,0.022924
24.5620,0.006130
24.5640,0.023322
24.5660,0.021615
24.5680,0.031919
24.5700,0.019011
24.5720,0.036825
24.5740,-0.028358
24.5760,0.006210
24.5780,0.027743
24.5800,0.006963
24.5820,0.011774
24.5840,0.013602
24.5860,0.036798
24.5880,-0.020113
24.5900,0.049337
24.5920,0.006538
24.5940,-0.000193
24.5960,0.016371
24.5980,0.008647
24.6000,-0.008189
24.6020,-0.018206
24.6040,0.001827
24.6060,0.006120
24.6080,-0.020458
24.6100,-0.007834
24.6120,0.009849
24.6140,-0.015221
24.6160,0.006797
24.6180,0.002582
24.6200,-0.037435
24.6220,-0.000870
24.6240,0.000253
24.6260,-0.008003
24.6280,0.051759
24.6300,0.011740
24.6320,-0.005475
24.6340,0.028629
24.6360,0.036139
24.6380,-0.016543
24.6400,-0.009992
24.6420,0.010883
24.6440,0.002448
24.6460,0.020004
24.6480,-0.008077
24.6500,0.034794
24.6520,0.025359
24.6540,0.001211
24.6560,-0.019423
24.6580,-0.007429
24.6600,0.013620
24.6620,-0.024464
24.6640,-0.021980
24.6660,-0.003230
24.6680,-0.014711
24.6700,0.022901
24.6720,0.007706
24.6740,0.011554
24.6760,-0.010658
24.6780,0.022627
24.6800,0.003848
24.6820,-0.014323
24.6840,0.028603
24.6860,0.026438
24.6880,-0.000708
24.6900,-0.012158
24.6920,-0.028188
24.6940,0.026244
24.6960,0.019309
24.6980,0.010220
24.7000,0.040995
24.7020,-0.014040
24.7040,-0.022624
24.7060,-0.012824
24.7080,-0.026595
24.7100,-0.004929
24.7120,-0.012590
24.7140,0.019432
24.7160,-0.012848
24.7180,-0.013508
24.7200,0.000293
24.7220,0.020623
24.7240,0.002102
24.7260,0.017932
24.7280,-0.000662
24.7300,-0.021526
24.7320,0.002532
24.7340,0.002731
24.7360,-0.027713
24.7380,0.003893
24.7400,0.010129
24.7420,-0.039375
24.7440,0.021171
24.7460,-0.017500
24.7480,0.009601
24.7500,-0.024457
24.7520,-0.001389
24.7540,-0.020442
24.7560,0.004537
24.7580,0.027847
24.7600,0.022475
24.7620,-0.031226
24.7640,-0.008231
24.7660,0.007268
24.7680,-0.026664
24.7700,-0.029488
24.7720,0.014207
24.7740,0.008405
24.7760,0.006667
24.7780,-0.029108
24.7800,0.018056
24.7820,-0.011885
24.7840,-0.039866
24.7860,-0.007297
24.7880,0.005727
24.7900,-0.000895
24.7920,-0.013967
24.7940,-0.011665
24.7960,0.006741
24.7980,0.037660
24.8000,-0.012391
24.8020,0.017811
24.8040,0.003100
24.8060,0.000609
24.8080,0.030987
24.8100,-0.004516
24.8120,0.018575
24.8140,-0.006476
24.8160,-0.017938
24.8180,0.020229
24.8200,0.004243
24.8220,-0.007676
24.8240,-0.010695
24.8260,-0.010049
24.8280,-0.026659
24.8300,-0.041312
24.8320,-0.017645
24.8340,-0.002471
24.8360,-0.004000
24.8380,-0.016327
24.8400,0.024967
24.8420,-0.015532
24.8440,-0.011409
24.8460,-0.013461
24.8480,0.024532
24.8500,-0.023442
24.8520,0.003322
24.8540,-0.024689
24.8560,0.014585
24.8580,0.003770
24.8600,0.004346
24.8620,0.034501
24.8640,0.065863
24.8660,0.086739
24.8680,0.039980
24.8700,0.100683
24.8720,0.121734
24.8740,0.137069
24.8760,0.134255
24.8780,0.101053
24.8800,0.168845
24.8820,0.179416
24.8840,0.149074
24.8860,0.113705
24.8880,0.127974
24.8900,0.127650
24.8920,0.078371
24.8940,0.051211
24.8960,0.010458
24.8980,0.026844
24.9000,-0.015072
24.9020,0.001532
24.9040,0.034470
24.9060,-0.015027
24.9080,0.025370
24.9100,0.001814
24.9120,-0.021701
24.9140,-0.055863
24.9160,-0.146356
24.9180,-0.168483
24.9200,1.218084
24.9220,-0.289461
24.9240,-0.174543
24.9260,-0.078970
24.9280,-0.046549
24.9300,0.006774
24.9320,0.012513
24.9340,0.019745
24.9360,-0.004812
24.9380,-0.021465
24.9400,0.021656
24.9420,0.020527
24.9440,0.036646
24.9460,0.018825
24.9480,-0.012513
24.9500,0.023055
24.9520,0.042030
24.9540,0.012671
24.9560,-0.021874
24.9580,-0.001462
24.9600,0.020265
24.9620,0.077613
24.9640,0.064251
24.9660,0.142788
24.9680,0.127646
24.9700,0.152283
24.9720,0.168225
24.9740,0.181952
24.9760,0.201874
24.9780,0.206201
24.9800,0.258838
24.9820,0.307096
24.9840,0.289120
24.9860,0.298006
24.9880,0.335283
24.9900,0.291733
24.9920,0.280126
24.9940,0.274475
24.9960,0.328690
24.9980,0.266424
25.0000,0.216562
25.0020,0.207822
25.0040,0.197083
25.0060,0.204375
25.0080,0.155182
25.0100,0.150668
25.0120,0.143684
25.0140,0.106213
25.0160,0.064680
25.0180,0.083418
25.0200,-0.026845
25.0220,0.003043
25.0240,-0.030280
25.0260,-0.021113
25.0280,0.015272
25.0300,-0.046648
25.0320,0.012997
25.0340,0.012575
25.0360,0.024150
25.0380,-0.003484
25.0400,0.023217
25.0420,-0.002722
25.0440,0.037076
25.0460,0.002478
25.0480,-0.002674
25.0500,-0.007726
25.0520,0.004355
25.0540,0.023165
25.0560,0.032339
25.0580,0.000507
25.0600,0.018684
25.0620,-0.025230
25.0640,-0.013776
25.0660,0.015721
25.0680,0.007876
25.0700,0.025301
25.0720,-0.008254
25.0740,0.001794
25.0760,0.002238
25.0780,0.032067
25.0800,-0.017596
25.0820,0.026394
25.0840,0.010579
25.0860,0.003614
25.0880,0.021743
25.0900,-0.009239
25.0920,-0.073305
25.0940,0.021496
25.0960,0.006963
25.0980,0.020454
25.1000,0.012538
25.1020,0.039215
25.1040,0.009071
25.1060,0.028562
25.1080,-0.026798
25.1100,-0.015330
25.1120,-0.051316
25.1140,-0.034556
25.1160,-0.008371
25.1180,0.022228
25.1200,-0.003019
25.1220,-0.014697
25.1240,-0.000331
25.1260,-0.008218
25.1280,0.023730
25.1300,-0.019516
25.1320,0.024358
25.1340,-0.012389
25.1360,-0.006976
25.1380,0.013922
25.1400,0.040581
25.1420,0.033012
25.1440,-0.018374
25.1460,0.014140
25.1480,-0.000068
25.1500,-0.005901
25.1520,0.010410
25.1540,-0.025189
25.1560,0.011399
25.1580,0.002486
25.1600,-0.005025
25.1620,0.019009
25.1640,-0.023146
25.1660,0.006287
25.1680,0.005168
25.1700,-0.012244
25.1720,-0.023873
25.1740,0.007685
25.1760,-0.006075
25.1780,-0.003863
25.1800,-0.044203
25.1820,-0.037776
25.1840,-0.000527
25.1860,-0.026118
25.1880,-0.002761
25.1900,-0.017163
25.1920,0.011075
25.1940,-0.041534
25.1960,0.009160
25.1980,-0.004021
25.2000,-0.002833
25.2020,0.003330
25.2040,0.021471
25.2060,-0.012689
25.2080,0.012852
25.2100,-0.015487
25.2120,-0.044165
25.2140,-0.017689
25.2160,0.016166
25.2180,0.016354
25.2200,0.003399
25.2220,-0.030738
25.2240,-0.020682
25.2260,0.004199
25.2280,-0.018012
25.2300,0.034178
25.2320,0.017104
25.2340,0.020918
25.2360,-0.008611
25.2380,0.013795
25.2400,0.007876
25.2420,0.014545
25.2440,-0.023088
25.2460,0.013511
25.2480,-0.012615
25.2500,0.001536
25.2520,0.024850
25.2540,-0.016305
25.2560,-0.003671
25.2580,-0.023758
25.2600,-0.046733
25.2620,-0.000334
25.2640,0.007471
25.2660,0.002556
25.2680,0.015578
25.2700,-0.019624
25.2720,-0.007816
25.2740,-0.010602
25.2760,-0.030100
25.2780,-0.000850
25.2800,0.004504
25.2820,-0.005489
25.2840,-0.016293
25.2860,-0.028758
25.2880,-0.002258
25.2900,-0.024091
25.2920,0.017813
25.2940,0.022055
25.2960,-0.005232
25.2980,0.005967
25.3000,-0.010024
25.3020,0.001622
25.3040,-0.025655
25.3060,-0.032746
25.3080,0.040464
25.3100,0.008998
25.3120,-0.030020
25.3140,0.002399
25.3160,-0.007211
25.3180,0.022930
25.3200,-0.025519
25.3220,-0.021876
25.3240,0.013871
25.3260,-0.016594
25.3280,-0.005380
25.3300,-0.002578
25.3320,0.023145
25.3340,0.001067
25.3360,0.013879
25.3380,-0.039943
25.3400,0.008466
25.3420,-0.021926
25.3440,0.005725
25.3460,0.015681
25.3480,0.000581
25.3500,0.011250
25.3520,0.016290
25.3540,0.016418
25.3560,0.007774
25.3580,-0.009918
25.3600,0.024197
25.3620,0.010565
25.3640,-0.022362
25.3660,0.006284
25.3680,-0.010177
25.3700,-0.022016
25.3720,0.007061
25.3740,-0.013463
25.3760,-0.011443
25.3780,-0.051766
25.3800,0.018071
25.3820,-0.002015
25.3840,-0.001160
25.3860,0.002549
25.3880,-0.011619
25.3900,-0.018501
25.3920,0.026308
25.3940,-0.031342
25.3960,0.017825
25.3980,-0.027599
25.4000,-0.014497
25.4020,-0.015525
25.4040,0.018947
25.4060,-0.042473
25.4080,-0.019496
25.4100,-0.023570
25.4120,0.007317
25.4140,0.003436
25.4160,0.038976
25.4180,-0.000343
25.4200,-0.004797
25.4220,0.017058
25.4240,-0.004433
25.4260,-0.027406
25.4280,-0.003348
25.4300,-0.018205
25.4320,-0.001591
25.4340,-0.000966
25.4360,-0.014355
25.4380,0.009975
25.4400,0.006032
25.4420,0.011993
25.4440,-0.008082
25.4460,0.007926
25.4480,-0.036123
25.4500,-0.017668
25.4520,0.017036
25.4540,0.008281
25.4560,-0.001229
25.4580,0.010700
25.4600,-0.015550
25.4620,-0.002652
25.4640,-0.032411
25.4660,0.016228
25.4680,-0.027465
25.4700,0.001851
25.4720,-0.024265
25.4740,-0.027454
25.4760,0.032178
25.4780,-0.017396
25.4800,0.009881
25.4820,0.013362
25.4840,0.009865
25.4860,0.013883
25.4880,0.032882
25.4900,-0.010713
